latitude,longitude,hour
35.6943854589589,139.69878913402516,21
35.692024112719984,139.70134752646211,21
35.69023974303993,139.70346007060635,20
35.69204538918855,139.69986844306277,23
35.69111164097751,139.70212590777035,14
35.69210926611097,139.69896043594662,14
35.6939213798111,139.69740615983775,4
35.69396672546759,139.69848596228294,0
35.69125144820754,139.70147015023832,7
35.695039606848,139.69730384764105,13
35.68925973336077,139.698767441597,5
35.69397032231053,139.69614416222905,13
35.689006385333045,139.70061329370736,7
35.693363552536645,139.69638216609445,1
35.69073863562699,139.69969042770705,14
35.68842649581892,139.7026609546968,2
35.69172947484193,139.70020617386123,6
35.68935920695757,139.70026748332046,8
35.69049353777877,139.69901713302275,21
35.68859805769645,139.70215061308485,9
35.68980051118152,139.70423894635294,19
35.69132530240423,139.7026187396772,17
35.69434337262216,139.69855944907601,23
35.688523771109836,139.70126181952767,3
35.69389241596718,139.6974910363743,17
35.69237693943985,139.697675775181,1
35.69123523868707,139.69945250786503,10
35.6902430893995,139.69886163000103,16
35.68737380996778,139.70301537898138,21
35.68767210528349,139.70315519068387,17
35.69142657911107,139.69757094807315,11
35.690041550059625,139.70152558777104,10
35.69073055076252,139.70054959747807,8
35.693023779126456,139.69887438918073,3
35.68612043937199,139.7018109271342,23
35.68793445239322,139.7049816918064,0
35.69265759951746,139.6984104758439,20
35.69446539748459,139.6992361307218,0
35.6902417265568,139.70000624268354,3
35.68984461298291,139.70145848454354,20
35.69024113456902,139.70258971856404,4
35.69336055372432,139.69754981073515,15
35.6918830827052,139.7000912788467,2
35.68945851793839,139.70019054743435,13
35.693213608126506,139.69832741977166,4
35.6912267447646,139.70070047435962,15
35.69183378391287,139.70007463712165,21
35.693226980239274,139.69836512541198,12
35.694172886216315,139.69783558355954,3
35.692630336918725,139.69912543478443,11
35.69103829868978,139.70006008549424,21
35.69369229297814,139.69785177712242,10
35.69035588599788,139.70023720709392,21
35.69112987220812,139.7018798860999,14
35.691974680909766,139.6968661844049,21
35.69367648731036,139.69808232988672,2
35.68543766634121,139.7028089722374,16
35.69324510015513,139.69844361392268,10
35.694911876518894,139.69744908881745,22
35.691615381315444,139.7011181857257,7
35.69013685117685,139.70053575387993,14
35.69066230487531,139.7005922347642,5
35.68901217516075,139.6996748669065,0
35.68715338829087,139.70373124650666,11
35.691064760841236,139.70045088770186,14
35.68851986485201,139.70494360304818,7
35.69417021989728,139.69867696638735,7
35.693028140405566,139.69760247017905,7
35.69339674523985,139.69635681118885,14
35.693672594103916,139.69755727494783,3
35.69143709083306,139.70045162637672,21
35.68963983523483,139.69978363859195,11
35.6943328993286,139.6982517877069,9
35.68976285861946,139.6994605942162,12
35.69139822174849,139.70154014903852,14
35.69393838258013,139.69696828298808,0
35.69153851786059,139.70016323139703,23
35.688301044476276,139.70474501643,8
35.68911451628422,139.70411394863322,17
35.68691091988386,139.70284417852568,17
35.69193558328762,139.69961432040338,20
35.691007695005645,139.70081178629104,21
35.68828173506383,139.70456833927602,13
35.69033629982494,139.7003169663965,5
35.686576042847555,139.70273334767077,10
35.6871613104763,139.70340282172108,10
35.688447861747754,139.7033710940513,11
35.68930187564811,139.7008621726661,17
35.69018336012995,139.70055705458142,21
35.68853514143546,139.7037593879393,1
35.69006337207071,139.7019832255297,15
35.6908151101815,139.6991566760716,3
35.69421975794215,139.69670672704214,6
35.688562316620626,139.70341726344788,11
35.694118488380454,139.69779252247733,9
35.69301004984484,139.6984686057965,22
35.69042995785224,139.70066587822964,4
35.69294271969964,139.6965431621306,11
35.687203829295306,139.70333899368532,8
35.690892799954206,139.7010150301938,6
35.69215588552964,139.69639673953318,20
35.68629530298651,139.7025774588896,16
35.69281537017424,139.69879062559917,19
35.691659670963766,139.6996101715294,0
35.69278991888096,139.69740229048628,12
35.69138716444022,139.7010575244135,4
35.69049296368707,139.70108631845696,3
35.68645975236797,139.70498338623486,18
35.68617555911332,139.70223835409388,18
35.68710121595168,139.70166968637426,14
35.68942025693244,139.7024652843922,22
35.693139108580574,139.69452857010808,19
35.69284369060877,139.69720730571782,15
35.694386887390095,139.69757923820632,13
35.69351114156305,139.69870964129052,2
35.692847042008744,139.69921338139991,3
35.691721412415994,139.69831965182593,22
35.68783280385693,139.7036661660655,20
35.69159023680038,139.69784163161674,4
35.69003357938855,139.70104561547416,6
35.68981275406114,139.69931417487112,2
35.69290620467775,139.6970342425844,18
35.69211737356975,139.701220555419,4
35.69149110861354,139.7017968482018,4
35.694363596659244,139.69857964322932,13
35.69054139068054,139.69957594115846,14
35.692902489805306,139.6994223698617,20
35.6905465045538,139.69936183085292,22
35.69270216480843,139.70078310021208,1
35.68841839822089,139.70440159859294,10
35.69057522652672,139.7027003956427,16
35.68931153545958,139.7011929348535,20
35.69495670995006,139.69831181418348,18
35.694106723059136,139.6978168033813,23
35.690545192649815,139.70002170472574,6
35.69431607284339,139.69792578902147,22
35.69069507620822,139.70033212222793,8
35.69034169824605,139.69929984576703,5
35.69255793409844,139.69845401380172,16
35.694558207046946,139.6989375601222,14
35.69513413499349,139.69585663267588,16
35.69240829912386,139.69761290029754,3
35.687706033052336,139.70292840074814,19
35.69375605486428,139.69767676203548,0
35.69083971100861,139.70085479516965,3
35.69355392042531,139.70092335561733,5
35.69140066572138,139.70044977368718,18
35.689121649032735,139.6997450540392,15
35.69066205645265,139.70066902406813,2
35.69108716402049,139.70062992646788,3
35.68651084988324,139.70401491898247,21
35.68905993638405,139.70361700594958,6
35.6939261195264,139.6978168086543,17
35.69096974684884,139.69976023547255,20
35.68987062849182,139.69904732971415,16
35.69078775253305,139.70110295379192,13
35.689468482002276,139.70099727488756,0
35.69296419853695,139.6962926420424,18
35.69298966501679,139.6982117497181,14
35.693664743787465,139.69795948164997,19
35.6920173988159,139.7018484992299,13
35.68867148060101,139.70366142278408,23
35.69347271006036,139.69773274388558,9
35.69326959928579,139.69707576685573,4
35.69384112731344,139.69671248097396,16
35.68979174253818,139.6987387568373,2
35.69081656203021,139.6989503547803,15
35.691701164019825,139.70251087263702,5
35.69358757821895,139.69839593567562,6
35.6907833700676,139.69967691227038,19
35.6925734520903,139.7017404610518,14
35.692945817288084,139.70117103891997,21
35.69208991139724,139.70141367574055,15
35.688777954772796,139.7055,1
35.69328508964485,139.69827679344934,21
35.689455482663,139.70183034659885,12
35.69067060925593,139.70035652305017,3
35.69096954808776,139.70112258850162,18
35.690790230496184,139.70089748525731,12
35.69232446201313,139.70109762337074,5
35.69087644784913,139.7002256457421,2
35.69125034177923,139.7006978560942,3
35.69517746293031,139.69750755392567,18
35.69524958390421,139.6993814540787,8
35.69170753099982,139.69942675768664,7
35.69195948053017,139.7009124665162,14
35.69271623433441,139.6973094589477,4
35.692526884639776,139.69612255711476,0
35.68741994675863,139.70323940450055,15
35.69426817956446,139.69766682833517,18
35.68907252564595,139.70034519136507,23
35.69138224895268,139.69916233757766,0
35.69447756803216,139.69724715523063,16
35.69105383191608,139.70116646736813,6
35.69271401396737,139.69661895539684,21
35.68757960487764,139.70436261702662,10
35.69455466657877,139.69843608195512,7
35.692892515353165,139.69963334341222,4
35.69310356417057,139.69939662847952,21
35.69136558401654,139.70174287421295,12
35.69352538842054,139.6960803268438,10
35.6887931693668,139.70298346424977,14
35.691878924006865,139.6993934867073,5
35.68674349310572,139.70381320518675,5
35.688042482538926,139.70199610892078,16
35.69144270439798,139.69936114021021,6
35.691708892920104,139.70094646376415,18
35.69056869161682,139.6997877632655,3
35.69079587584577,139.7011797554963,9
35.688755197297446,139.7009328333008,19
35.693610682405655,139.69812569982219,13
35.689754461782,139.69903662737528,9
35.68999935288177,139.6996327129098,16
35.68777020036943,139.70214859356574,18
35.69042530223036,139.7014331185154,8
35.68841767369849,139.70384699708768,16
35.69039014146224,139.69832592404023,21
35.69053277100967,139.69856382553556,22
35.694055512646344,139.69708131348852,14
35.690738938033846,139.69758329739977,22
35.688112104946825,139.70474463917327,21
35.69143867454406,139.69855098665758,10
35.68857260810792,139.70334869045175,9
35.6920188816203,139.7022339226522,1
35.69332671648635,139.70083295982536,13
35.692991610628745,139.69733925796396,18
35.689198835296715,139.70221007397473,23
35.68902138329543,139.70508844277288,14
35.691436377852604,139.7007665657572,2
35.69198592669632,139.70145521885132,0
35.69288210753127,139.69693821894606,12
35.691227821172845,139.70132427013954,15
35.688133151211424,139.70330142051552,20
35.68766426900508,139.70221055463975,23
35.68990418460521,139.70105113624183,4
35.694249089844256,139.6991087883825,16
35.6945276945935,139.69832022718552,2
35.69292862892427,139.70135847652762,15
35.68924449807602,139.70313202092262,21
35.693446879346986,139.69922356888242,18
35.68826628373045,139.70119125298436,18
35.69053824011168,139.70161532157468,14
35.6871999614356,139.7029364754254,7
35.689561840931376,139.70031280135123,7
35.69029329970523,139.70061128369227,1
35.6882926513874,139.70300799689963,19
35.689822128188624,139.69971128233357,21
35.691604534799104,139.70188976514007,22
35.68739525533547,139.70079443394292,19
35.68786954013096,139.70260469452256,10
35.69381573589888,139.69830562923048,8
35.693768533986464,139.699513009266,3
35.69135728040462,139.70185582232216,4
35.688734518414286,139.70070463629634,19
35.69130976279596,139.69953891208982,11
35.69277936032817,139.69852883130181,8
35.69235084511576,139.6963901885463,16
35.69413926953786,139.6965337921691,20
35.69428412759086,139.6983105912589,4
35.69248916441925,139.70065625779205,11
35.692709306349734,139.7001819541046,21
35.692269387672596,139.69863942140577,7
35.694533925143084,139.69828534484046,11
35.69184256854854,139.70126045604843,15
35.68822226613245,139.70252066313856,11
35.689081759566,139.6983262538128,16
35.69182660550804,139.6993014491592,14
35.69221986067066,139.7011271657444,0
35.69479742142129,139.69811434689132,20
35.6924866841644,139.69870118632608,3
35.69151402564726,139.70092839281187,22
35.69163930584083,139.70121633915593,0
35.693039923745864,139.69793361238243,21
35.6912496500473,139.69883519722865,23
35.6883728329918,139.70347051476176,23
35.69356799090758,139.69656877724404,6
35.690430850969975,139.7010446282463,21
35.69334945979896,139.69922369674308,15
35.68698331687143,139.70275591952634,19
35.690709182594546,139.70036312043865,15
35.6898682654202,139.70151336050594,22
35.68838680852069,139.70409098042518,2
35.68787181453042,139.70365972119967,9
35.687334146591766,139.70283084882425,18
35.69526877178326,139.6975078564848,10
35.69255154626919,139.70227391742102,22
35.69126764929299,139.69829997349234,4
35.69461845764485,139.69854931564456,19
35.6935065104368,139.6987153639468,10
35.69046239174324,139.7014587438299,21
35.68855829167476,139.7028396289994,20
35.69038060701359,139.70055344097597,8
35.69099515652268,139.69965145386539,0
35.692130874513154,139.7020850142787,14
35.68957917622612,139.7026362836508,13
35.691423079004004,139.70173086718037,10
35.68890678117659,139.69834965167843,19
35.69094351466864,139.7009581395145,23
35.69468417252766,139.69829977456374,1
35.69365111043729,139.69876527643837,7
35.693694202862154,139.6971638221185,19
35.68792605243439,139.70254834052383,16
35.69183157126868,139.70066126668414,15
35.691734228406595,139.70204369049526,15
35.688629529584226,139.70219568424034,23
35.69029679210388,139.69976347427684,16
35.68828865393081,139.70307477626793,7
35.690545938453134,139.69953613543413,20
35.687794140569125,139.70225342165347,17
35.689706289012335,139.7000986535503,19
35.68788839766916,139.70222898258163,19
35.69343823580014,139.6984794415181,23
35.687588610169975,139.70251595036362,7
35.69045128343134,139.7014904343414,3
35.69304387917253,139.69818142662012,4
35.688851069214024,139.70450057136895,4
35.69501201600001,139.69788410793865,13
35.69361643824066,139.69789896122313,0
35.691614233081246,139.69760619813155,22
35.6907832340842,139.6997644421586,8
35.692960012364274,139.69690802452533,17
35.694629473589345,139.6986816906899,14
35.68817396114969,139.7019609264336,8
35.68835650181705,139.70238713097066,8
35.68757524428009,139.69893107653633,18
35.687198541029275,139.70333081092525,15
35.686296128413176,139.70207553401187,3
35.6913338808509,139.69777321374266,7
35.69376195034934,139.69674489225076,13
35.6896667311737,139.70106072339448,6
35.69099530135387,139.7005705318604,5
35.691132594908225,139.70018024950417,2
35.69134198600639,139.6999696145236,21
35.69488178389745,139.69987302062358,22
35.689795137206936,139.700620541427,13
35.687695195910486,139.70373891547104,4
35.6885199990758,139.70202216279964,8
35.693635402482485,139.6963315612461,19
35.69266141420155,139.69711331907772,12
35.692249325062946,139.70206144101374,16
35.68935401914237,139.70368889093248,21
35.69388566000047,139.69633471533288,12
35.69086894106713,139.69949031658302,17
35.68870125555918,139.70318160906626,14
35.68793042179108,139.7038899875622,16
35.68874215280438,139.70399881664477,22
35.69075249515728,139.69750026982385,16
35.69385973676436,139.6981687062611,17
35.69207166231178,139.700034664047,12
35.689130983473135,139.7037502781442,15
35.68814125714009,139.70086943352018,19
35.690522678489884,139.7024258070919,11
35.69024916727437,139.70040184595524,19
35.69162298626312,139.69994625838717,8
35.687712552480605,139.7032873289044,2
35.68722260992414,139.70369332469033,14
35.69243189991654,139.70020770096596,7
35.69268540520683,139.6974537409619,0
35.6896462998701,139.70086266613683,18
35.68746466491299,139.70335845361822,16
35.68827861919207,139.7015726664105,20
35.68874285947958,139.7031138694003,5
35.68946553465815,139.69934266718283,12
35.69099806753954,139.70169587178185,8
35.69028477080929,139.69875874679764,23
35.69140540427343,139.70059584524702,16
35.68690456654271,139.70354607351314,1
35.689382641935666,139.70466004248948,19
35.68711075917177,139.70395530055825,10
35.68743981347478,139.7009775384153,16
35.69437604679253,139.69947267067576,13
35.692835775818644,139.698881599746,13
35.68789140702929,139.70220065154663,0
35.688328760300344,139.70302780291576,23
35.6915404797952,139.700209496894,11
35.690402732386076,139.69975909565076,23
35.68980459909699,139.70069839184657,13
35.68884901091328,139.70289476303194,2
35.69331310384184,139.69636952675629,9
35.69116429782198,139.70112519947267,7
35.694365198608004,139.69816666168705,4
35.693304321441126,139.69947872360947,8
35.68995108347917,139.70214736319792,1
35.69051630958042,139.70135401381586,11
35.69322984000762,139.69859392673442,22
35.6933555315847,139.69705295334217,1
35.692971022291935,139.69694344235725,19
35.69372931412843,139.69971266771284,5
35.6883194012336,139.70312931759815,13
35.69213168496117,139.69998727599923,20
35.69169444273858,139.69937380782744,5
35.687722683943434,139.70371516240075,14
35.69094308300802,139.70014344901944,20
35.69116402008133,139.7016723535001,22
35.69015860672337,139.70206080240195,9
35.69396671623401,139.69850636697754,4
35.69276845743038,139.69775164197358,5
35.69501639405525,139.6986021183204,18
35.69132334194861,139.70248076590403,11
35.691192988208336,139.70077761450634,7
35.69123417641725,139.70024474095118,21
35.69226812980771,139.7000437097054,6
35.69343402537911,139.69845065555535,14
35.69092332950865,139.69993240065952,21
35.69145655312453,139.6990645184309,0
35.68841597662122,139.70220200659782,9
35.6913295630002,139.70083338861573,5
35.69364084296656,139.69818969693122,14
35.693580706626385,139.69736881023056,12
35.69083172237736,139.6995486295497,13
35.693632918641754,139.69883547922183,13
35.68920026174974,139.7025368386379,21
35.688750536115435,139.70369822083615,20
35.69036669526657,139.70062569813783,22
35.687490193306814,139.7030344410117,4
35.68980644285411,139.69957752908715,17
35.69095898422159,139.70084687250082,13
35.69046003708759,139.70094969941832,11
35.68826667276379,139.70209299184162,10
35.690976238227684,139.70022020055484,2
35.69161460979063,139.69835005872142,15
35.69338367696072,139.69770768035067,16
35.69249604849139,139.70004326143675,5
35.69205734631172,139.7016865973694,15
35.690194394219525,139.69945791346524,7
35.69121745326125,139.70006713959563,3
35.68970014027782,139.70010774478456,12
35.69035891617032,139.7006812215515,7
35.695254933071645,139.6980184016308,8
35.69179404959733,139.69990328917606,6
35.69227040969398,139.70182945780203,2
35.68772817969672,139.70240017112346,17
35.69016696700447,139.70221806192257,1
35.69320140326239,139.69827402735268,4
35.69050325502101,139.70013422430355,22
35.688056514707945,139.70042049301293,14
35.693250205800005,139.69773566767893,4
35.690756041606214,139.70060299211295,23
35.690805541285556,139.70081960997203,8
35.69135161068272,139.70003446271625,23
35.69224666972375,139.6999256545581,10
35.69238521924101,139.70015830154858,8
35.69254948089432,139.70147061056,0
35.68913054140468,139.69977536335733,8
35.69134350172058,139.6992481316154,14
35.69339528674138,139.69529651987025,22
35.69233821615609,139.69771686110326,12
35.68915125392386,139.70238108089393,9
35.692659529064315,139.69777525437948,8
35.69292079984228,139.69777502670073,10
35.69139120766541,139.70004197062025,11
35.687611902092904,139.70161101486383,18
35.68764123406391,139.70291847717317,15
35.690810765845775,139.700362429355,11
35.691858204917295,139.69843356073088,21
35.68626617364552,139.7033409526902,14
35.693973471899035,139.69773235890912,14
35.68949908067189,139.70046044278993,11
35.689738067508344,139.7000910924684,16
35.69153566159675,139.6998512508666,4
35.69104178542046,139.69989608052862,4
35.69059301178068,139.6976251779434,2
35.69283745489694,139.7002439602333,19
35.691152167350474,139.6992139307686,4
35.69289349661179,139.69845590419519,19
35.690064005158405,139.70167438808733,1
35.69259809290633,139.69953492857283,4
35.69381376592331,139.69921069057375,18
35.68705425393931,139.7036082461917,21
35.6940233950169,139.69767441264287,19
35.69276319829468,139.69763326845197,18
35.689433214809384,139.69989859785312,14
35.69046141428932,139.70075503159816,3
35.693967826725235,139.70008126962878,21
35.689703211353574,139.70129369768938,1
35.6908450188567,139.69993417792108,6
35.692140879572044,139.6996972522233,20
35.690490313407366,139.7011123221596,20
35.69053317233409,139.70189777654124,9
35.689063928012494,139.69961550935676,16
35.69312601888576,139.70041092448557,6
35.69108517553683,139.7008254448642,0
35.68855558868467,139.70542928264297,11
35.69416344772915,139.69727575346795,1
35.69378359001152,139.70049681784036,18
35.69440039858839,139.69845122531933,11
35.68989373064567,139.70005602392857,9
35.6898498592604,139.70115749514935,12
35.69473869576906,139.69931115586812,14
35.694572886742996,139.69832543685945,10
35.69386717016023,139.6967654075542,11
35.69048209045423,139.6983741921269,8
35.69209522067152,139.7008782022619,15
35.69097587738996,139.70012730541785,0
35.69209456343118,139.7013207255129,21
35.694507443973194,139.696745077332,13
35.69475597292043,139.69758083805817,4
35.692522193101546,139.7023511420483,23
35.68871679879799,139.70089323790862,4
35.69183140074112,139.69905872852988,11
35.691033106902466,139.7002677569459,12
35.69112899639246,139.69854209854861,15
35.69177365967689,139.69990273603338,19
35.69078434643145,139.7006525899274,12
35.69001893166334,139.69968777923634,3
35.690097797715765,139.7000246230444,6
35.692065032104836,139.69915440608838,13
35.69081660637887,139.69721218852396,4
35.687784332362455,139.70212703890954,7
35.68988995406072,139.69933709031756,10
35.69220249036002,139.697242143804,21
35.691023106084586,139.701324334283,21
35.687459746996666,139.70165416821547,0
35.69027226609391,139.70011196112608,10
35.690104310237004,139.70021615311927,15
35.68743805375231,139.70401464538645,14
35.687878903311535,139.70099322131225,19
35.686846649489404,139.70413731454238,18
35.69224814784861,139.6996350547591,4
35.69263204929137,139.7011028817986,12
35.69428081542782,139.69737539909323,18
35.68976118812487,139.7029996863274,12
35.69417951225408,139.69909670643034,21
35.69341943420169,139.69604839280646,12
35.69053853723331,139.7008164460381,19
35.69473901299202,139.70068434574242,18
35.6934546863259,139.69975780534747,8
35.69109613145902,139.69949593171026,22
35.69155736496339,139.69912959125602,10
35.693497596159084,139.69741072834822,5
35.69006229056811,139.69932060754292,9
35.68979636212875,139.70053563200878,14
35.69489959464514,139.69665787225154,3
35.69149873901599,139.69947976147023,13
35.69396201330993,139.69782977310842,4
35.689873630792334,139.70163000057272,21
35.69152683365703,139.70058648795396,6
35.691243750065254,139.69682155965316,21
35.69233413272323,139.7006495845618,17
35.69132831669238,139.70047715649622,21
35.69009378183319,139.70033662683238,13
35.69135816811479,139.69942027877528,16
35.688308085660765,139.7029696145105,5
35.69248347727725,139.69928222115976,21
35.687474120324104,139.70317775010628,22
35.69248169896812,139.6998164365277,16
35.69594458275258,139.69745771766225,17
35.69181734130588,139.69697597140913,0
35.69398269405162,139.69707248780648,3
35.69005960846379,139.7010764418165,3
35.69306505606781,139.70159054859434,8
35.69004443276358,139.69937206323894,19
35.688123917426346,139.70220829064942,13
35.68773015945933,139.70271063557487,15
35.6890620161768,139.70316751761254,3
35.69138849467245,139.702761611444,13
35.69400558924183,139.69948911310834,3
35.6873764239088,139.70199133768563,1
35.69199516041172,139.70083350549996,17
35.68993476739912,139.6997887306008,0
35.692516877865415,139.69638119469116,11
35.69339862174374,139.69750722727176,4
35.68839869518362,139.702510760767,6
35.690310090702134,139.7012442832281,20
35.695491553302205,139.69716793869515,20
35.69072257956179,139.69904447050044,5
35.69060659448416,139.69895058027083,10
35.69122584085215,139.70160834781757,16
35.687234777633996,139.7030062845249,1
35.693944198327294,139.69910132295774,22
35.691978403157364,139.6997467389375,15
35.69078898112639,139.7005212546831,18
35.68910292773275,139.7049353203366,12
35.69133414222026,139.7008271337287,4
35.688140982699615,139.70458862692806,9
35.68872341891438,139.70114163974645,6
35.689683674167206,139.7001898330922,18
35.690040972461134,139.70121354803996,2
35.69077234531848,139.69983939236315,12
35.69267107238699,139.69737829844377,14
35.692772327645145,139.69800946519402,12
35.69195554460213,139.70315072303055,2
35.688156693728246,139.70402353064418,12
35.691508365542894,139.700924326036,21
35.695603673103065,139.69859639706914,0
35.68891176532284,139.70126661613796,7
35.693045452281254,139.69778134672256,11
35.69168499057884,139.70151627566375,3
35.68831916029009,139.70313102076207,17
35.694470196826686,139.69679506439877,18
35.69204753921359,139.699671478446,8
35.69053868943803,139.7003358158387,0
35.69402901629989,139.69805695444026,6
35.69210616895619,139.6974338714114,19
35.69399619918736,139.69746468328745,1
35.687065321289516,139.70321145775387,14
35.692602508436835,139.69668781752247,10
35.690437742719915,139.70130761827681,13
35.69320702091695,139.70022122491622,10
35.690302576634856,139.70147790173945,22
35.69443831571596,139.69707875488857,0
35.69133477006456,139.70087543068252,16
35.6929493814734,139.70007767713292,5
35.69400274480749,139.69550672917967,21
35.68816573336087,139.7024498672499,2
35.689898937786616,139.70011631530633,11
35.68850856587736,139.70463058197032,7
35.69065555567008,139.69939864150078,5
35.689368098481765,139.7018312589715,10
35.691635524254124,139.70205848504196,12
35.692397431683176,139.70225770234353,0
35.692393380589316,139.69857282100554,12
35.69036327688992,139.70111611069808,6
35.69123085130462,139.70185100143814,5
35.69468420914596,139.69718013445498,20
